TICID,Tmag,RA,Dec,Nsector
233679640,10.88,260.3366,60.0582,27
233679656,11.43,260.2491,60.0897,27
233680107,12.19,260.2501,61.4861,22
233680140,12.82,260.3468,61.6304,15
233680190,8.21,260.4514,61.7467,26
233680496,8.07,260.4142,62.6885,15
233680607,10.56,260.3538,63.0674,15
233680639,11.79,260.2746,63.1989,17
233680651,10.08,260.3031,63.2392,14
233680706,9.73,260.4673,63.4198,24
233681149,10.8,260.3648,65.0124,26
233681572,10.44,260.6689,65.4182,22
233681770,11.04,260.5344,64.6114,21
233681900,10.85,260.5637,64.1265,17
233682070,10.56,260.5094,63.5566,13
233682461,11.11,260.5149,62.2579,16
233682504,11.27,260.5054,62.1286,21
233682516,12.95,260.6606,62.1021,22
233682960,13.18,260.5413,60.6724,20
233683082,10.4,260.6574,60.3458,27
233683095,9.62,260.7207,60.3179,22
233683106,10.68,260.6964,60.2851,22
233683153,11.75,260.6765,60.1406,22
233683336,15.23,260.9105,60.2455,14
233684027,10.08,260.8257,62.1974,22
233684236,9.95,260.8666,62.8796,27
233684293,9.06,260.7628,63.1107,28
233684403,8.81,260.7638,63.4421,13
233684437,12.64,260.8203,63.5578,16
233684458,11.1,260.7987,63.6187,16
233684822,9.9,260.9028,64.8624,21
233684978,10.71,260.9524,65.3931,21
233688059,10.34,275.4289,60.7672,22
233688184,14.81,275.3343,61.0149,26
233688441,10.47,275.3546,61.6046,27
233688779,9.34,275.3936,62.3691,20
233689439,9.04,275.4461,63.9547,20
233689607,15.47,275.4671,64.3648,23
233689899,10.37,275.3905,65.078,21
233690596,11.88,275.5399,64.885,21
233690618,8.51,275.6608,64.8388,20
233690705,12.48,275.7003,64.608,21
233691061,10.47,275.6813,63.6779,20
233691740,10.45,275.6018,62.0437,25
233692083,8.17,275.6676,61.2742,26
233692094,10.91,275.58,61.2479,15
233692125,13.37,275.7605,61.1892,13
233692218,11.61,275.6474,60.9793,21
233692706,12.71,275.5894,59.9742,22
233711735,11.96,275.9453,62.2877,24
233711812,10.0,275.7947,62.3615,23
233712251,7.8,275.8506,62.7803,23
233713638,10.84,275.8653,64.7838,13
233715368,11.15,276.0655,64.9862,22
233717706,10.48,276.1224,62.0878,22
233718445,10.7,276.0201,60.4897,14
233718692,16.19,276.1847,60.0333,26
233719052,8.07,276.4655,60.4792,22
233719215,13.05,276.2915,60.7733,13
233719313,11.59,276.4497,60.9468,23
233719628,11.97,276.3045,61.5848,27
233719679,10.66,276.2822,61.7097,27
233720219,8.49,276.336,62.8345,23
233720276,8.49,276.3578,62.9403,27
233720539,10.89,276.3793,63.4881,14
233720590,9.03,276.4579,63.5772,26
233721037,8.81,276.394,64.6369,26
233721324,7.79,276.4726,65.3255,25
233721425,3.75,276.4978,65.5633,25
233721859,11.6,276.5594,65.3228,22
233721916,11.12,276.5458,65.1848,23
233721941,14.84,276.7319,65.1377,22
233721982,11.53,276.5517,65.0406,23
233722148,9.38,276.5486,64.5696,25
233722299,10.74,276.5974,64.1785,21
233722643,11.76,276.7416,63.3681,17
233722655,10.92,276.6528,63.3521,17
233722706,10.38,276.6945,63.2658,21
233722938,12.74,276.6695,62.7375,20
233723030,13.83,276.5663,62.551,22
233723310,9.22,276.5612,61.995,13
233723825,10.88,276.5171,61.0053,13
233724023,9.29,276.6356,60.6187,23
233724181,8.95,276.7042,60.3117,22
233725247,8.95,276.9799,61.5451,13
233725762,11.11,276.79,62.5498,13
233725830,9.92,276.9669,62.6895,21
233725961,13.71,276.8972,63.0057,20
233726162,11.49,276.9094,63.4299,21
233727013,8.67,276.8659,65.5655,22
233727455,11.5,277.124,65.2549,22
233727478,9.77,277.0503,65.2099,25
233728020,10.82,276.9998,63.8989,25
233728101,10.65,277.0878,63.7023,18
233728330,9.1,277.1108,63.1672,21
233728338,9.81,277.1197,63.1475,21
233728690,9.79,277.1733,62.3587,28
233729302,9.06,277.1192,61.2103,24
233729687,7.71,277.1176,60.4392,28
233729761,10.63,277.0334,60.2759,13
233729964,15.86,277.4491,60.042,28
233729994,10.44,277.3018,60.1152,20
233730201,10.74,277.4397,60.5264,13
233730340,8.09,277.3713,60.7756,29
233730505,10.5,277.364,61.0778,24
233730720,12.22,277.2391,61.4795,23
233731070,9.15,277.4437,62.2587,17
233731095,8.84,277.3526,62.2984,23
233731499,11.39,277.3285,63.1598,17
233731818,10.04,277.3062,63.8531,21
233731853,12.08,277.4482,63.9525,20
233732152,12.79,277.3646,64.7025,22
233732174,10.56,277.2506,64.7347,17
233732298,10.23,277.4081,65.0295,14
233732694,9.24,277.279,65.94,21
233733207,12.67,277.5238,64.8242,23
233733505,8.18,277.6206,64.1962,26
233733742,9.96,277.6811,63.7011,21
233734559,10.95,277.5066,62.0418,23
233734641,9.68,277.5896,61.8438,23
233734984,10.61,277.5775,61.1912,19
233735068,10.02,277.4768,61.0495,28
233735301,12.38,277.691,60.5593,24
233735382,12.62,277.6292,60.3983,16
233735439,10.44,277.7006,60.2744,23
233736383,10.13,277.8565,61.3261,23
233736455,8.12,277.9357,61.45,21
233736604,7.66,277.9497,61.7795,28
233737023,6.92,277.8293,62.5383,21
233737354,11.43,277.7368,63.1671,25
233737909,10.78,277.8454,64.2684,17
233738050,15.57,277.863,64.5783,16
233738219,10.99,277.8407,64.9041,27
233738223,8.42,277.7676,64.9081,23
233738348,15.42,277.9356,65.1917,26
233738458,6.31,277.8119,65.4364,25
233739007,11.05,277.985,65.2474,15
233739525,10.62,278.0544,64.1728,21
233739955,9.53,278.101,63.3271,13
233740053,9.81,278.0595,63.0843,20
233740173,10.84,278.178,62.864,20
233740704,13.04,277.99,61.8738,28
233740810,9.59,278.0402,61.6812,23
233741197,13.87,278.0473,60.944,23
233741508,10.12,278.0546,60.3638,13
233741643,12.34,277.9759,60.158,24
233741918,10.27,278.3366,60.1302,24
233742062,11.73,278.3311,60.4467,17
233742522,10.94,278.3078,61.3073,17
233743475,15.89,278.2043,63.1529,25
233743754,8.75,278.2247,63.7092,25
233743755,9.28,278.2218,63.7092,25
233744112,10.47,278.3714,64.5026,23
233744201,10.96,278.4356,64.7133,14
233744223,11.77,278.419,64.7552,14
233744693,10.05,278.4122,65.7805,20
233744724,12.29,278.3807,65.8708,22
233744887,13.53,278.5701,65.6102,20
233745172,11.91,278.6267,64.9886,24
233745314,11.09,278.648,64.6906,23
233745344,13.31,278.5344,64.6411,27
233746028,10.41,278.6522,63.1972,13
233746109,10.37,278.5982,63.0397,22
233747343,11.9,278.5322,60.7457,23
233747424,10.55,278.5611,60.5968,13
235044245,7.54,82.437,-53.2657,18
235048515,9.25,82.7382,-53.5162,17
235052622,14.51,82.8981,-53.854,15
235056983,12.46,83.2846,-53.4893,13
235057105,13.59,83.2732,-53.8537,15
235672689,16.51,282.7805,77.6434,27
235673203,10.37,282.6683,76.1787,23
235674200,10.85,282.8184,73.575,13
235674456,16.32,282.8171,73.0267,27
235674701,9.65,282.6389,72.5457,21
235675539,8.65,283.0441,73.1269,27
235675676,10.66,282.9884,73.4383,22
235676019,10.21,282.9937,74.255,23
235676117,7.86,282.9453,74.4602,22
235676133,10.32,283.2213,74.4906,22
235676238,9.09,282.987,74.7945,22
235676786,10.5,282.9568,76.4965,23
235676989,8.04,282.953,77.1434,26
235677345,9.68,285.5391,72.1341,27
235677651,11.45,285.4996,72.785,22
235678638,10.06,285.4322,75.0594,23
235678745,11.08,285.6375,75.4185,28
235678882,12.98,285.3048,75.8328,18
235679010,11.79,285.2998,76.1926,23
235679023,10.13,285.4257,76.2521,14
235679027,10.88,285.3185,76.2639,20
235679672,7.41,286.9856,72.2671,22
235679972,8.93,286.9716,72.8742,15
235680176,10.43,287.1998,73.3495,21
235680190,11.77,286.8577,73.3733,21
235680293,8.43,287.0433,73.6352,21
235680656,15.83,287.1435,74.4134,15
235680687,11.25,287.1306,74.5107,19
235680881,10.12,287.1046,75.0195,23
235681622,11.82,286.8701,76.8051,13
235681676,9.29,287.1984,76.9575,13
235681690,9.52,286.9374,76.9996,26
235681891,12.43,287.0655,77.5952,21
235682056,10.11,287.4339,77.7975,23
235682390,11.54,287.3452,76.7925,23
235682463,4.82,287.2924,76.5599,28
235682613,7.72,287.4131,76.1831,29
235682979,10.2,287.4646,75.2192,23
235683097,10.64,287.4141,74.9118,13
235683358,9.71,287.5327,74.2426,13
235683377,12.49,287.2924,74.1748,29
235683570,13.28,287.29,73.7256,22
235683572,12.37,287.2948,73.7236,23
235683860,9.91,287.405,73.1169,26
235683964,11.62,287.4786,72.8574,20
235684292,8.4,287.5913,72.109,27
235684471,10.69,288.1716,77.6789,16
235684525,13.09,288.0481,77.5267,20
235684649,8.94,288.1136,77.0749,22
235684720,8.0,288.0805,76.8709,23
235685544,11.62,288.1959,74.777,22
235685587,11.43,288.1834,74.6545,22
235685793,8.45,288.3125,74.1449,23
235685913,5.11,288.0941,73.8924,29
235685961,11.69,288.3687,73.7642,23
235686815,10.71,288.2501,71.9801,15
235687279,7.55,289.8158,76.481,26
235687447,12.32,289.6246,75.9453,22
235708523,10.91,289.903,74.7998,13
235709086,6.72,289.7336,73.5512,18
235709903,10.62,252.0286,78.1103,14
235710076,11.6,251.8976,78.6838,16
235710322,5.77,251.9086,79.5039,18
235711434,13.55,252.7673,78.1572,20
235712182,9.93,252.5969,80.9025,13
235712705,8.58,252.4905,83.1855,13
235712867,9.24,253.4436,78.0344,20
235713628,9.89,253.5446,80.949,13
235714568,8.11,253.8452,78.9476,19
235714695,10.16,254.1115,79.3368,17
235714953,9.04,253.6592,80.2879,14
235715094,5.82,254.1006,80.8596,15
235716106,14.53,254.734,79.1292,14
235716442,14.33,254.389,80.2488,14
235717346,5.73,255.0186,78.0991,23
235717374,14.66,254.8154,78.2009,17
235718338,8.53,255.054,81.8952,16
235901104,9.65,289.3982,78.9345,16
235901814,16.91,289.1991,80.7427,15
235902851,7.21,290.1786,78.16,19
235904197,5.7,289.9077,81.796,14
235904250,14.06,290.2989,81.9859,13
235905185,12.88,290.8774,78.7542,15
235905576,6.01,290.4184,79.6027,16
235928270,16.61,291.1335,79.5408,16
235928353,9.92,291.0658,79.7271,16
235928358,10.1,290.9441,79.7438,14
235928417,9.68,291.046,79.9084,13
235929979,8.04,291.8709,78.4999,18
235930066,9.05,291.6479,78.6691,15
235930678,12.34,291.9278,80.2331,16
235931895,7.35,292.3763,78.2656,17
235932523,9.45,292.6056,79.558,14
235934617,12.22,292.767,79.585,14
235936782,12.97,294.2026,79.6639,14
235938726,8.07,294.9837,78.8966,16
235940812,12.06,295.2115,78.5279,17
235943205,10.56,295.9278,78.7259,17
235950050,5.74,297.7662,78.6242,18
235953399,8.89,298.4933,80.8752,13
235955292,8.39,298.9375,79.9588,14
235955519,8.18,298.833,80.4959,13
235976988,8.85,298.9066,82.1464,13
235980310,8.13,300.1439,78.7203,16
235982927,9.49,300.6758,79.4508,14
235983031,5.9,300.6108,79.681,14
235987577,8.76,301.8962,79.4251,15
235988682,6.97,301.8178,82.2166,13
235992846,7.25,303.0716,80.4686,13
235994676,9.66,303.2094,79.3768,15
235994809,5.34,303.3297,79.6514,14
236711782,12.59,238.714,65.7244,19
236712038,10.21,238.6821,64.3818,15
236712539,9.0,238.8463,62.1548,14
236713351,13.06,238.9621,61.4599,13
236714379,10.79,239.2014,65.8888,23
236714461,9.9,239.2941,65.4746,18
236716467,8.6,239.6173,63.8307,19
236757389,9.88,272.8088,71.8541,22
236757526,9.9,272.5705,71.4264,26
236757919,9.95,272.7082,70.2696,23
236758071,8.89,272.5851,69.8271,20
236758289,8.65,272.8122,69.249,26
236758399,12.7,272.5382,68.9126,21
236758438,12.38,272.7631,68.798,21
236759049,13.1,272.7243,67.2605,16
236759093,8.81,272.7192,67.1886,20
236759608,11.84,272.7847,66.0307,17
236760292,9.79,272.9162,67.3588,17
236760750,13.37,273.1205,68.4992,19
236761202,8.17,273.0512,69.7156,23
236761213,11.91,272.8735,69.7304,21
236761237,11.29,273.0583,69.806,21
236761861,12.25,272.8686,71.4618,13
236762247,12.45,273.2926,71.2184,20
236762352,11.89,273.2063,70.9581,21
236763290,10.37,273.2019,68.4897,18
236763537,11.36,273.3684,67.9237,18
236763903,17.23,273.131,67.0793,21
236764134,12.86,273.4262,66.4853,22
236764598,7.73,273.4525,66.4725,21
236764858,10.77,273.6796,67.0811,15
236765333,9.15,273.5294,68.186,18
236765401,11.88,273.6322,68.371,20
236765590,9.93,273.6,68.8487,22
236766707,9.71,273.6034,71.9438,22
236767176,10.39,273.7508,70.635,22
236767740,12.96,273.7662,69.109,20
236767786,9.47,273.9265,68.9975,25
236767893,5.04,273.8214,68.7555,24
236767930,9.46,274.0184,68.651,21
236768225,9.5,273.7498,67.8935,16
236768228,8.91,273.9161,67.8921,20
236770048,8.31,274.204,68.1217,23
236770208,12.49,274.3022,68.5466,24
236770234,9.95,274.0887,68.6149,24
236770256,12.92,274.0634,68.6769,20
236770588,15.13,274.1818,69.5009,18
236770651,12.19,274.0897,69.6681,22
236770668,7.94,274.1691,69.7096,26
236770828,9.63,274.1977,70.1902,19
236772146,11.75,274.3208,69.9227,22
236773991,7.57,282.5905,54.3009,17
236774869,8.86,282.6337,55.4826,16
236775812,12.15,282.5911,56.9741,23
236776067,8.21,282.6055,57.3539,26
236776750,9.88,282.7512,58.4344,24
236777782,9.82,282.8603,59.6909,21
236777961,3.6,282.8012,59.3885,26
236778355,10.14,282.8792,58.7161,18
236778955,10.58,282.8901,57.758,27
236778973,10.14,282.9622,57.7283,24
236779626,10.98,282.8983,56.7507,23
236779701,14.61,282.9568,56.6496,15
236781273,8.62,282.8086,54.471,17
236783276,12.98,283.1708,56.0115,19
236783912,11.93,283.0417,56.8688,23
236784467,10.0,283.0442,57.6574,13
236785122,9.03,283.1785,58.7034,21
236785287,9.39,283.0601,58.9942,20
236785450,12.92,283.1439,59.3036,16
236785664,6.98,283.0091,59.6671,26
236786645,10.05,283.3095,58.6293,21
236786881,8.63,283.3031,58.2569,23
236787831,8.73,283.3872,56.8178,13
236791534,8.01,283.4291,55.7441,21
236813492,5.17,283.4432,57.4865,28
236813812,8.71,283.5882,57.9514,26
236815076,10.14,283.71,59.9054,24
236815160,10.8,283.6375,59.7632,16
236815239,9.44,283.6278,59.6446,24
236815262,11.45,283.7434,59.6206,16
236815784,7.3,283.6265,58.7351,26
236815891,9.86,283.7119,58.5731,14
236816404,9.59,283.6329,57.7865,13
236816523,9.89,283.6272,57.5927,13
236816715,11.6,283.6569,57.324,24
236817690,9.1,283.621,55.9673,14
236865474,15.21,302.6782,62.4248,14
236872887,7.7,302.914,63.5274,14
236874149,13.15,302.7461,64.8278,16
236876084,8.14,303.1841,64.8807,16
236899387,9.58,303.795,63.5215,14
236900066,7.77,303.8461,64.2,13
236901679,7.21,303.9234,65.8536,17
236934937,12.0,304.2991,65.8717,16
236936072,5.88,304.6117,64.8679,14
236981780,5.28,305.3397,63.4318,13
236982345,4.18,305.2981,63.9802,13
237096439,13.15,239.7187,71.8114,24
237096607,6.7,239.5867,70.8958,16
237096789,13.13,239.6304,69.8862,24
237096809,8.71,239.6143,69.7193,13
237097047,10.81,239.5546,68.4434,13
237097061,13.28,239.4668,68.3869,23
237097068,11.82,239.4754,68.3351,24
237097184,11.35,239.6167,67.6951,23
237097189,11.35,239.5556,67.6777,15
237097549,8.09,239.7278,66.0551,26
237097571,10.78,239.9189,66.1442,23
237097659,11.46,240.02,66.4757,24
237097887,11.01,239.9748,67.5714,13
237097968,10.98,239.8641,67.9406,13
237097979,10.87,239.8766,67.9992,13
237098012,11.3,239.766,68.1518,19
237098051,9.78,239.8627,68.3483,25
237098220,13.82,239.7588,69.1342,18
237098247,10.48,239.8324,69.2388,13
237098272,11.95,239.8713,69.3699,15
237098343,8.48,239.8744,69.7438,24
237098529,12.56,239.9393,70.6917,21
237098588,14.11,239.8852,71.0297,16
237098720,11.94,239.7655,71.7856,24
237098754,9.31,240.1127,71.9167,13
237099046,10.44,240.0545,70.277,13
237099061,13.11,240.293,70.1782,23
237099076,10.6,240.2071,70.0886,23
237099296,11.71,240.3021,68.9373,28
237099339,15.01,240.0682,68.6784,23
237099895,12.62,240.1371,66.114,23
237099945,13.51,240.4664,65.9503,15
237100197,8.03,240.5386,67.1198,27
237100372,9.56,240.4013,67.886,13
237101210,10.71,240.8486,71.8785,21
237101244,13.28,240.8609,71.6799,15
237101851,9.06,240.78,68.5272,22
237102033,9.89,240.8304,67.6285,28
237102071,13.36,240.7043,67.4898,24
237102227,10.46,240.8617,66.7546,21
237102262,10.03,240.8529,66.6256,13
237102460,11.01,241.1954,66.0393,20
237102498,10.73,240.9448,66.2025,18
237102559,8.7,241.0393,66.4684,27
237102849,8.77,241.0936,67.7924,28
237103217,12.6,240.9379,69.3981,24
237103229,11.07,241.2101,69.4503,24
237103326,13.24,241.1019,69.943,24
237103357,10.77,241.0816,70.1137,13
237103367,15.17,241.1792,70.1573,19
237103436,10.04,241.0351,70.4445,13
237103455,11.1,241.1734,70.5544,21
237103533,12.47,240.9411,70.9139,20
237103535,12.03,240.9432,70.9154,20
237103961,9.59,241.2201,70.9092,13
237104103,10.96,241.3227,70.1901,19
237104188,9.55,241.5007,69.7799,24
237104391,9.54,241.4936,68.771,26
237104515,16.22,241.4014,68.235,28
237104656,10.93,241.4252,67.6748,19
237104778,11.24,241.4962,67.1078,18
237104803,8.85,241.3733,66.9883,16
237104916,13.35,241.3079,66.5039,27
237105436,13.15,256.4334,78.9606,16
237105551,10.15,256.1121,79.3968,14
237105918,9.74,256.0138,80.895,13
237106030,8.29,256.1027,81.3751,16
237106570,9.39,256.977,78.0244,15
237106581,13.53,256.7603,78.055,18
237107060,9.36,256.6991,79.4236,18
237108118,9.82,257.398,78.2039,24
237108208,11.21,257.0939,78.4411,15
237108272,9.3,257.1395,78.5871,20
237108542,13.95,257.533,79.5546,15
237113759,8.03,269.5909,55.1137,27
237113874,11.85,269.6581,55.3862,23
237114804,9.98,269.5926,57.7279,28
237114978,10.64,269.6715,58.1615,19
237115309,10.79,269.6133,59.0739,17
237115590,9.65,269.5651,59.8759,26
237115852,10.58,269.9571,59.2718,19
237116051,10.21,269.7932,58.7167,18
237116143,11.65,269.9596,58.4508,28
237116476,9.9,269.9619,57.6943,23
237116740,10.22,269.9361,57.0689,23
237116860,12.73,269.7973,56.7699,13
237116880,9.32,269.8541,56.7282,16
237117422,11.22,269.8836,55.4048,17
237117512,10.06,269.9391,55.2098,20
237117591,9.33,269.9028,55.0381,17
237117923,10.02,269.8465,54.2814,17
237130278,11.01,277.8058,52.7854,13
237197651,8.1,292.53,72.8243,27
237197656,10.58,292.4767,72.835,13
237198037,9.38,292.4016,73.5293,27
237198310,11.13,292.413,74.1602,23
237198326,10.75,292.4414,74.1937,23
237198386,10.49,292.6563,74.3268,22
237199341,11.88,292.4398,76.9473,24
237199791,10.97,292.99,77.5238,18
237200188,13.45,292.8194,76.3518,15
237200224,13.66,292.9833,76.2593,18
237200343,13.85,292.9551,75.9556,19
237200438,8.23,292.8942,75.6879,25
237200740,9.28,292.7481,74.9082,19
237200747,11.46,293.0324,74.8911,28
237201419,11.73,293.0966,73.4162,22
237201422,12.93,293.0875,73.4124,22
237201572,13.29,293.0062,73.1183,17
237201691,10.35,293.057,72.8722,23
237201858,9.85,292.8233,72.5383,26
237202188,9.73,293.4463,71.9201,16
237202269,12.18,293.3879,72.1294,21
237202918,10.06,293.2848,73.4155,22
237203014,12.88,293.3023,73.6092,23
237203201,10.16,293.2482,74.0146,13
237203236,9.15,293.4649,74.0997,28
237203265,10.88,293.2847,74.1578,13
237203288,9.48,293.486,74.2107,13
237203318,11.97,293.309,74.2719,22
237203352,10.04,293.351,74.3565,13
237203755,11.83,293.4032,75.2716,24
237203789,7.64,293.2174,75.331,13
237203839,11.38,293.4872,75.4683,13
237204273,8.1,293.5106,76.706,23
237204491,11.42,293.4958,77.355,17
237205154,13.0,293.5832,76.6611,13
237205344,9.49,293.5271,76.1855,23
237205427,12.44,293.8388,76.0127,23
237205536,13.07,293.7284,75.7598,14
237205543,10.78,293.777,75.7491,13
237205685,11.8,293.6124,75.4126,13
237205845,14.17,293.7909,75.0812,23
237205996,13.75,293.5774,74.7267,16
237206223,8.47,293.5269,74.2989,24
237206654,10.57,293.7071,73.4155,22
237206809,8.71,293.9153,73.1268,13
237207312,12.11,293.9077,72.1815,21
237208720,11.61,294.0693,74.5007,13
237209883,8.9,293.9814,77.1914,17
237211184,8.53,294.6215,75.2802,29
237211224,10.93,294.6519,75.177,18
237211410,9.3,294.3761,74.7823,27
237213277,10.45,294.8944,72.6954,22
237213364,10.83,294.7101,72.8533,13
237213653,11.65,294.9766,73.4141,13
237214260,13.2,294.7463,74.5713,26
237214269,9.26,294.9668,74.6084,16
237214784,9.45,294.7731,75.8378,23
237215017,7.24,294.7802,76.4228,14
237215051,9.82,294.8288,76.5024,14
237216719,12.71,295.2119,75.1831,23
237217129,9.75,295.2054,74.3115,18
237217532,8.01,295.4903,73.5762,27
237217852,9.13,295.2083,72.9545,15
237218043,13.16,295.2503,72.6129,20
237218644,8.43,295.812,72.3625,23
237218794,8.58,295.5781,72.6278,13
237219280,12.53,295.7212,73.5172,24
237219424,12.74,295.7734,73.7694,22
237220784,9.78,295.741,76.9181,20
237222149,10.85,296.1302,75.6108,21
237222476,12.12,296.0329,74.9022,23
237222539,11.34,296.2034,74.7672,22
237222578,11.45,295.9277,74.6673,13
237222864,9.14,296.2447,74.0629,27
237223287,16.61,296.2538,73.2756,16
237223329,10.17,296.2028,73.1826,13
237224245,10.64,296.6648,72.3278,25
237225294,13.18,296.5141,74.2443,20
237225365,8.81,296.6476,74.3622,13
237225860,9.43,296.3801,75.3654,20
237226677,10.02,296.4659,77.2511,13
237228873,9.08,297.0338,73.5957,13
237231199,8.41,297.0898,74.3496,20
237232044,9.94,297.3982,76.1392,21
237232687,14.45,297.277,77.7398,17
237232981,12.87,297.7045,77.3994,13
237234024,12.78,297.5245,75.1172,17
237234109,11.62,297.6814,74.9329,17
237234188,8.19,297.4921,74.7794,24
237234333,10.14,297.6032,74.5139,18
237234865,10.55,297.7146,73.5415,13
237235044,9.13,297.5583,73.1943,13
237235093,11.81,297.4846,73.0864,18
237235316,10.32,297.7527,72.7529,22
237236759,9.59,298.2298,73.5957,13
237236761,11.18,297.9162,73.5968,13
237237147,13.3,298.102,74.2642,20
237237499,14.34,298.2302,74.9519,13
